base_addr=0x00004000 byte_count=992
idx addr byte ascii
458 0x000041ca 0e .
459 0x000041cb 70 p
460 0x000041cc 3f ?
461 0x000041cd 99 .
462 0x000041ce 20  
463 0x000041cf 78 x
464 0x000041d0 f0 .
465 0x000041d1 02 .
466 0x000041d2 b7 .
467 0x000041d3 d9 .
468 0x000041d4 05 .
469 0x000041d5 fa .
470 0x000041d6 64 d
471 0x000041d7 05 .
472 0x000041d8 da .
473 0x000041d9 08 .
474 0x000041da 02 .
475 0x000041db 1b .
476 0x000041dc d0 .
477 0x000041dd 6f o
478 0x000041de 76 v
479 0x000041df 78 x
480 0x000041e0 80 .
481 0x000041e1 2e .
482 0x000041e2 bb .
483 0x000041e3 40 @
484 0x000041e4 5f _
485 0x000041e5 41 A
486 0x000041e6 20  
487 0x000041e7 2b +
488 0x000041e8 d0 .
489 0x000041e9 5f _
490 0x000041ea 36 6
491 0x000041eb a0 .
492 0x000041ec 9f .
493 0x000041ed ec .
494 0x000041ee 05 .
495 0x000041ef 78 x
496 0x000041f0 ae .
497 0x000041f1 20  
498 0x000041f2 f0 .
499 0x000041f3 cb .
500 0x000041f4 2e .
501 0x000041f5 d0 .
502 0x000041f6 93 .
503 0x000041f7 15 .
504 0x000041f8 e8 .
505 0x000041f9 93 .
506 0x000041fa 1d .
507 0x000041fb 40 @
508 0x000041fc 10 .
509 0x000041fd b8 .
510 0x000041fe df .
511 0x000041ff 78 x
512 0x00004200 6c l
513 0x00004201 40 @
514 0x00004202 ff .
515 0x00004203 b2 .
516 0x00004204 0b .
517 0x00004205 f4 .
518 0x00004206 97 .
519 0x00004207 15 .
520 0x00004208 08 .
521 0x00004209 02 .
522 0x0000420a fa .
523 0x0000420b 66 f
524 0x0000420c 07 .
525 0x0000420d e8 .
526 0x0000420e cd .
527 0x0000420f 78 x
528 0x00004210 2e .
529 0x00004211 d0 .
530 0x00004212 27 '
531 0x00004213 1b .
532 0x00004214 08 .
533 0x00004215 02 .
534 0x00004216 f4 .
535 0x00004217 9b .
536 0x00004218 bd .
537 0x00004219 c0 .
538 0x0000421a bd .
539 0x0000421b 59 Y
540 0x0000421c 81 .
541 0x0000421d 9e .
542 0x0000421e ec .
543 0x0000421f 78 x
544 0x00004220 42 B
545 0x00004221 10 .
546 0x00004222 40 @
547 0x00004223 df .
548 0x00004224 ec .
549 0x00004225 00 .
550 0x00004226 f7 .
551 0x00004227 93 .
552 0x00004228 0d .
553 0x00004229 e8 .
554 0x0000422a 27 '
555 0x0000422b 2b +
556 0x0000422c 82 .
557 0x0000422d 00 .
558 0x0000422e f4 .
559 0x0000422f 78 x
560 0x00004230 c9 .
561 0x00004231 2e .
562 0x00004232 d0 .
563 0x00004233 5f _
564 0x00004234 76 v
565 0x00004235 80 .
566 0x00004236 36 6
567 0x00004237 1b .
568 0x00004238 41 A
569 0x00004239 00 .
570 0x0000423a 9c .
571 0x0000423b 65 e
572 0x0000423c 2f /
573 0x0000423d 70 p
574 0x0000423e 97 .
575 0x0000423f 78 x
576 0x00004240 5d ]
577 0x00004241 a0 .
578 0x00004242 27 '
579 0x00004243 ab .
580 0x00004244 20  
581 0x00004245 00 .
582 0x00004246 f4 .
583 0x00004247 cd .
584 0x00004248 0e .
585 0x00004249 d0 .
586 0x0000424a 9b .
587 0x0000424b 5d ]
588 0x0000424c a0 .
589 0x0000424d 4f O
590 0x0000424e 26 &
591 0x0000424f 78 x
592 0x00004250 08 .
593 0x00004251 0c .
594 0x00004252 e8 .
595 0x00004253 37 7
596 0x00004254 2b +
597 0x00004255 d0 .
598 0x00004256 5f _
599 0x00004257 76 v
600 0x00004258 80 .
601 0x00004259 2e .
602 0x0000425a 82 .
603 0x0000425b c0 .
604 0x0000425c 2e .
605 0x0000425d d0 .
606 0x0000425e 66 f
607 0x0000425f 78 x
608 0x00004260 2f /
609 0x00004261 70 p
610 0x00004262 ff .
611 0x00004263 b2 .
612 0x00004264 01 .
613 0x00004265 fd .
614 0x00004266 08 .
615 0x00004267 02 .
616 0x00004268 59 Y
617 0x00004269 81 .
618 0x0000426a 3e >
619 0x0000426b d9 .
620 0x0000426c 05 .
621 0x0000426d fa .
622 0x0000426e 66 f
623 0x0000426f 78 x
624 0x00004270 07 .
625 0x00004271 a8 .
626 0x00004272 20  
627 0x00004273 70 p
628 0x00004274 b3 .
629 0x00004275 02 .
630 0x00004276 3d =
631 0x00004277 d9 .
632 0x00004278 05 .
633 0x00004279 fa .
634 0x0000427a cb .
635 0x0000427b 06 .
636 0x0000427c 08 .
637 0x0000427d 02 .
638 0x0000427e fd .
639 0x0000427f 78 x
640 0x00004280 cb .
641 0x00004281 0e .
642 0x00004282 70 p
643 0x00004283 3f ?
644 0x00004284 d9 .
645 0x00004285 0b .
646 0x00004286 ec .
647 0x00004287 93 .
648 0x00004288 5d ]
649 0x00004289 20  
650 0x0000428a 08 .
651 0x0000428b e8 .
652 0x0000428c 93 .
653 0x0000428d 15 .
654 0x0000428e 68 h
655 0x0000428f 78 x
656 0x00004290 b3 .
657 0x00004291 01 .
658 0x00004292 fd .
659 0x00004293 66 f
660 0x00004294 07 .
661 0x00004295 04 .
662 0x00004296 01 .
663 0x00004297 ba .
664 0x00004298 ec .
665 0x00004299 02 .
666 0x0000429a 7d }
667 0x0000429b b3 .
668 0x0000429c 02 .
669 0x0000429d fd .
670 0x0000429e 65 e
671 0x0000429f 78 x
672 0x000042a0 83 .
673 0x000042a1 20  
674 0x000042a2 80 .
675 0x000042a3 7e ~
676 0x000042a4 b2 .
677 0x000042a5 17 .
678 0x000042a6 b8 .
679 0x000042a7 bf .
680 0x000042a8 ec .
681 0x000042a9 02 .
682 0x000042aa 3d =
683 0x000042ab 59 Y
684 0x000042ac 11 .
685 0x000042ad 04 .
686 0x000042ae a0 .
687 0x000042af 78 x
688 0x000042b0 4f O
689 0x000042b1 76 v
690 0x000042b2 80 .
691 0x000042b3 fb .
692 0x000042b4 cd .
693 0x000042b5 06 .
694 0x000042b6 f4 .
695 0x000042b7 2f /
696 0x000042b8 bb .
697 0x000042b9 04 .
698 0x000042ba 01 .
699 0x000042bb d0 .
700 0x000042bc 5f _
701 0x000042bd 56 V
702 0x000042be a0 .
703 0x000042bf 78 x
704 0x000042c0 6f o
705 0x000042c1 76 v
706 0x000042c2 80 .
707 0x000042c3 de .
708 0x000042c4 ec .
709 0x000042c5 0a .
710 0x000042c6 02 .
711 0x000042c7 40 @
712 0x000042c8 9f .
713 0x000042c9 6c l
714 0x000042ca 40 @
715 0x000042cb bf .
716 0x000042cc d9 .
717 0x000042cd 0b .
718 0x000042ce ec .
719 0x000042cf 78 x
720 0x000042d0 9b .
721 0x000042d1 09 .
722 0x000042d2 02 .
723 0x000042d3 05 .
724 0x000042d4 7a z
725 0x000042d5 b2 .
726 0x000042d6 0b .
727 0x000042d7 f4 .
728 0x000042d8 cd .
729 0x000042d9 0e .
730 0x000042da 70 p
731 0x000042db 3f ?
732 0x000042dc 11 .
733 0x000042dd 04 .
734 0x000042de 36 6
735 0x000042df 78 x
736 0x000042e0 a0 .
737 0x000042e1 9f .
738 0x000042e2 ac .
739 0x000042e3 40 @
740 0x000042e4 9f .
741 0x000042e5 ec .
742 0x000042e6 02 .
743 0x000042e7 fd .
744 0x000042e8 09 .
745 0x000042e9 02 .
746 0x000042ea d9 .
747 0x000042eb 01 .
748 0x000042ec da .
749 0x000042ed 6c l
750 0x000042ee c0 .
751 0x000042ef 78 x
752 0x000042f0 59 Y
753 0x000042f1 f6 .
754 0x000042f2 02 .
755 0x000042f3 13 .
756 0x000042f4 04 .
757 0x000042f5 fe .
758 0x000042f6 b2 .
759 0x000042f7 0b .
760 0x000042f8 f4 .
761 0x000042f9 64 d
762 0x000042fa 05 .
763 0x000042fb fa .
764 0x000042fc 66 f
765 0x000042fd 07 .
766 0x000042fe 10 .
767 0x000042ff 78 x
768 0x00004300 04 .
769 0x00004301 7a z
770 0x00004302 b3 .
771 0x00004303 0b .
772 0x00004304 f4 .
773 0x00004305 c9 .
774 0x00004306 06 .
775 0x00004307 f4 .
776 0x00004308 9b .
777 0x00004309 15 .
778 0x0000430a 08 .
779 0x0000430b 02 .
780 0x0000430c fa .
781 0x0000430d cb .
782 0x0000430e 0e .
783 0x0000430f 78 x
784 0x00004310 d0 .
785 0x00004311 65 e
786 0x00004312 17 .
787 0x00004313 68 h
788 0x00004314 b3 .
789 0x00004315 17 .
790 0x00004316 04 .
791 0x00004317 01 .
792 0x00004318 ee .
793 0x00004319 5f _
794 0x0000431a 36 6
795 0x0000431b a0 .
796 0x0000431c 9f .
797 0x0000431d ac .
798 0x0000431e 40 @
799 0x0000431f 78 x
800 0x00004320 9f .
801 0x00004321 ec .
802 0x00004322 42 B
803 0x00004323 10 .
804 0x00004324 40 @
805 0x00004325 df .
806 0x00004326 ec .
807 0x00004327 00 .
808 0x00004328 bd .
809 0x00004329 59 Y
810 0x0000432a 81 .
811 0x0000432b 9e .
812 0x0000432c ec .
813 0x0000432d 22 "
814 0x0000432e 08 .
815 0x0000432f 78 x
816 0x00004330 40 @
817 0x00004331 7f .
818 0x00004332 d9 .
819 0x00004333 80 .
820 0x00004334 fe .
821 0x00004335 65 e
822 0x00004336 07 .
823 0x00004337 b8 .
824 0x00004338 9f .
825 0x00004339 ec .
826 0x0000433a 25 %
827 0x0000433b 08 .
828 0x0000433c 80 .
829 0x0000433d fd .
830 0x0000433e b2 .
831 0x0000433f 78 x
832 0x00004340 0b .
833 0x00004341 f4 .
834 0x00004342 c9 .
835 0x00004343 0a .
836 0x00004344 b4 .
837 0x00004345 d9 .
838 0x00004346 04 .
839 0x00004347 01 .
840 0x00004348 a0 .
841 0x00004349 df .
842 0x0000434a ec .
843 0x0000434b 00 .
844 0x0000434c 5d ]
845 0x0000434d 76 v
846 0x0000434e 81 .
847 0x0000434f 78 x
848 0x00004350 be .
849 0x00004351 99 .
850 0x00004352 20  
851 0x00004353 50 P
852 0x00004354 a0 .
853 0x00004355 bf .
854 0x00004356 6c l
855 0x00004357 40 @
856 0x00004358 3f ?
857 0x00004359 d9 .
858 0x0000435a 0b .
859 0x0000435b dc .
860 0x0000435c 5f _
861 0x0000435d 04 .
862 0x0000435e 81 .
863 0x0000435f 78 x
864 0x00004360 5d ]
865 0x00004361 a0 .
866 0x00004362 27 '
867 0x00004363 2b +
868 0x00004364 d0 .
869 0x00004365 27 '
870 0x00004366 3b ;
871 0x00004367 c0 .
872 0x00004368 fd .
873 0x00004369 0a .
874 0x0000436a 02 .
875 0x0000436b d9 .
876 0x0000436c 80 .
877 0x0000436d fe .
878 0x0000436e 65 e
879 0x0000436f 78 x
880 0x00004370 17 .
881 0x00004371 e8 .
882 0x00004372 2f /
883 0x00004373 2b +
884 0x00004374 50 P
885 0x00004375 41 A
886 0x00004376 e0 .
887 0x00004377 cd .
888 0x00004378 0e .
889 0x00004379 d0 .
890 0x0000437a 9b .
891 0x0000437b 5d ]
892 0x0000437c a0 .
893 0x0000437d 4f O
894 0x0000437e 36 6
895 0x0000437f 78 x
896 0x00004380 40 @
897 0x00004381 10 .
898 0x00004382 e8 .
899 0x00004383 37 7
900 0x00004384 7b {
901 0x00004385 81 .
902 0x00004386 3d =
903 0x00004387 59 Y
904 0x00004388 81 .
905 0x00004389 9e .
906 0x0000438a ec .
907 0x0000438b 02 .
908 0x0000438c 41 A
909 0x0000438d 40 @
910 0x0000438e df .
911 0x0000438f 78 x
912 0x00004390 ec .
913 0x00004391 00 .
914 0x00004392 f7 .
915 0x00004393 93 .
916 0x00004394 0d .
917 0x00004395 e8 .
918 0x00004396 27 '
919 0x00004397 2b +
920 0x00004398 08 .
921 0x00004399 02 .
922 0x0000439a f4 .
923 0x0000439b c9 .
924 0x0000439c 2e .
925 0x0000439d d0 .
926 0x0000439e 5f _
927 0x0000439f 78 x
928 0x000043a0 76 v
929 0x000043a1 80 .
930 0x000043a2 36 6
931 0x000043a3 1b .
932 0x000043a4 04 .
933 0x000043a5 01 .
934 0x000043a6 9c .
935 0x000043a7 65 e
936 0x000043a8 2f /
937 0x000043a9 b0 .
938 0x000043aa 37 7
939 0x000043ab bb .
940 0x000043ac 40 @
941 0x000043ad 4f O
942 0x000043ae 56 V
943 0x000043af 78 x
944 0x000043b0 04 .
945 0x000043b1 01 .
946 0x000043b2 e8 .
947 0x000043b3 9b .
948 0x000043b4 1d .
949 0x000043b5 a0 .
950 0x000043b6 37 7
951 0x000043b7 bb .
952 0x000043b8 40 @
953 0x000043b9 9f .
954 0x000043ba 6c l
955 0x000043bb 04 .
956 0x000043bc 01 .
957 0x000043bd d0 .
958 0x000043be 6f o
959 0x000043bf 78 x
960 0x000043c0 56 V
961 0x000043c1 a0 .
962 0x000043c2 bf .
963 0x000043c3 ec .
964 0x000043c4 00 .
965 0x000043c5 5d ]
966 0x000043c6 76 v
967 0x000043c7 05 .
968 0x000043c8 01 .
969 0x000043c9 a0 .
970 0x000043ca cd .
971 0x000043cb 5e ^
972 0x000043cc e0 .
973 0x000043cd fe .
974 0x000043ce 65 e
975 0x000043cf 78 x
976 0x000043d0 03 .
977 0x000043d1 fa .
978 0x000043d2 c9 .
979 0x000043d3 bc .
980 0x000043d4 80 .
981 0x000043d5 02 .
982 0x000043d6 7d }
983 0x000043d7 b2 .
984 0x000043d8 0b .
985 0x000043d9 f4 .
986 0x000043da 4d M
987 0x000043db 02 .
988 0x000043dc 00 .
989 0x000043dd 00 .
990 0x000043de 00 .
991 0x000043df dc .
