base_addr=0x00002000 byte_count=576
idx addr byte ascii
186 0x000020ba 7a z
187 0x000020bb 7b {
188 0x000020bc 7c |
189 0x000020bd 7d }
190 0x000020be 7e ~
191 0x000020bf 0a .
192 0x000020c0 20  
193 0x000020c1 21 !
194 0x000020c2 22 "
195 0x000020c3 23 #
196 0x000020c4 24 $
197 0x000020c5 25 %
198 0x000020c6 26 &
199 0x000020c7 27 '
200 0x000020c8 28 (
201 0x000020c9 29 )
202 0x000020ca 2a *
203 0x000020cb 2b +
204 0x000020cc 2c ,
205 0x000020cd 2d -
206 0x000020ce 2e .
207 0x000020cf 2f /
208 0x000020d0 30 0
209 0x000020d1 31 1
210 0x000020d2 32 2
211 0x000020d3 33 3
212 0x000020d4 34 4
213 0x000020d5 35 5
214 0x000020d6 36 6
215 0x000020d7 37 7
216 0x000020d8 38 8
217 0x000020d9 39 9
218 0x000020da 3a :
219 0x000020db 3b ;
220 0x000020dc 3c <
221 0x000020dd 3d =
222 0x000020de 3e >
223 0x000020df 3f ?
224 0x000020e0 40 @
225 0x000020e1 41 A
226 0x000020e2 42 B
227 0x000020e3 43 C
228 0x000020e4 44 D
229 0x000020e5 45 E
230 0x000020e6 46 F
231 0x000020e7 47 G
232 0x000020e8 48 H
233 0x000020e9 49 I
234 0x000020ea 4a J
235 0x000020eb 4b K
236 0x000020ec 4c L
237 0x000020ed 4d M
238 0x000020ee 4e N
239 0x000020ef 4f O
240 0x000020f0 50 P
241 0x000020f1 51 Q
242 0x000020f2 52 R
243 0x000020f3 53 S
244 0x000020f4 54 T
245 0x000020f5 55 U
246 0x000020f6 56 V
247 0x000020f7 57 W
248 0x000020f8 58 X
249 0x000020f9 59 Y
250 0x000020fa 5a Z
251 0x000020fb 5b [
252 0x000020fc 5c \
253 0x000020fd 5d ]
254 0x000020fe 5e ^
255 0x000020ff 5f _
256 0x00002100 60 `
257 0x00002101 61 a
258 0x00002102 62 b
259 0x00002103 63 c
260 0x00002104 64 d
261 0x00002105 65 e
262 0x00002106 66 f
263 0x00002107 67 g
264 0x00002108 68 h
265 0x00002109 69 i
266 0x0000210a 6a j
267 0x0000210b 6b k
268 0x0000210c 6c l
269 0x0000210d 6d m
270 0x0000210e 6e n
271 0x0000210f 6f o
272 0x00002110 70 p
273 0x00002111 71 q
274 0x00002112 72 r
275 0x00002113 73 s
276 0x00002114 74 t
277 0x00002115 75 u
278 0x00002116 76 v
279 0x00002117 77 w
280 0x00002118 78 x
281 0x00002119 79 y
282 0x0000211a 7a z
283 0x0000211b 7b {
284 0x0000211c 7c |
285 0x0000211d 7d }
286 0x0000211e 7e ~
287 0x0000211f 0a .
288 0x00002120 20  
289 0x00002121 21 !
290 0x00002122 22 "
291 0x00002123 23 #
292 0x00002124 24 $
293 0x00002125 25 %
294 0x00002126 26 &
295 0x00002127 27 '
296 0x00002128 28 (
297 0x00002129 29 )
298 0x0000212a 2a *
299 0x0000212b 2b +
300 0x0000212c 2c ,
301 0x0000212d 2d -
302 0x0000212e 2e .
303 0x0000212f 2f /
304 0x00002130 30 0
305 0x00002131 31 1
306 0x00002132 32 2
307 0x00002133 33 3
308 0x00002134 34 4
309 0x00002135 35 5
310 0x00002136 36 6
311 0x00002137 37 7
312 0x00002138 38 8
313 0x00002139 39 9
314 0x0000213a 3a :
315 0x0000213b 3b ;
316 0x0000213c 3c <
317 0x0000213d 3d =
318 0x0000213e 3e >
319 0x0000213f 3f ?
320 0x00002140 40 @
321 0x00002141 41 A
322 0x00002142 42 B
323 0x00002143 43 C
324 0x00002144 44 D
325 0x00002145 45 E
326 0x00002146 46 F
327 0x00002147 47 G
328 0x00002148 48 H
329 0x00002149 49 I
330 0x0000214a 4a J
331 0x0000214b 4b K
332 0x0000214c 4c L
333 0x0000214d 4d M
334 0x0000214e 4e N
335 0x0000214f 4f O
336 0x00002150 50 P
337 0x00002151 51 Q
338 0x00002152 52 R
339 0x00002153 53 S
340 0x00002154 54 T
341 0x00002155 55 U
342 0x00002156 56 V
343 0x00002157 57 W
344 0x00002158 58 X
345 0x00002159 59 Y
346 0x0000215a 5a Z
347 0x0000215b 5b [
348 0x0000215c 5c \
349 0x0000215d 5d ]
350 0x0000215e 5e ^
351 0x0000215f 5f _
352 0x00002160 60 `
353 0x00002161 61 a
354 0x00002162 62 b
355 0x00002163 63 c
356 0x00002164 64 d
357 0x00002165 65 e
358 0x00002166 66 f
359 0x00002167 67 g
360 0x00002168 68 h
361 0x00002169 69 i
362 0x0000216a 6a j
363 0x0000216b 6b k
364 0x0000216c 6c l
365 0x0000216d 6d m
366 0x0000216e 6e n
367 0x0000216f 6f o
368 0x00002170 70 p
369 0x00002171 71 q
370 0x00002172 72 r
371 0x00002173 73 s
372 0x00002174 74 t
373 0x00002175 75 u
374 0x00002176 76 v
375 0x00002177 77 w
376 0x00002178 78 x
377 0x00002179 79 y
378 0x0000217a 7a z
379 0x0000217b 7b {
380 0x0000217c 7c |
381 0x0000217d 7d }
382 0x0000217e 7e ~
383 0x0000217f 0a .
384 0x00002180 20  
385 0x00002181 21 !
386 0x00002182 22 "
387 0x00002183 23 #
388 0x00002184 24 $
389 0x00002185 25 %
390 0x00002186 26 &
391 0x00002187 27 '
392 0x00002188 28 (
393 0x00002189 29 )
394 0x0000218a 2a *
395 0x0000218b 2b +
396 0x0000218c 2c ,
397 0x0000218d 2d -
398 0x0000218e 2e .
399 0x0000218f 2f /
400 0x00002190 30 0
401 0x00002191 31 1
402 0x00002192 32 2
403 0x00002193 33 3
404 0x00002194 34 4
405 0x00002195 35 5
406 0x00002196 36 6
407 0x00002197 37 7
408 0x00002198 38 8
409 0x00002199 39 9
410 0x0000219a 3a :
411 0x0000219b 3b ;
412 0x0000219c 3c <
413 0x0000219d 3d =
414 0x0000219e 3e >
415 0x0000219f 3f ?
416 0x000021a0 40 @
417 0x000021a1 41 A
418 0x000021a2 42 B
419 0x000021a3 43 C
420 0x000021a4 44 D
421 0x000021a5 45 E
422 0x000021a6 46 F
423 0x000021a7 47 G
424 0x000021a8 48 H
425 0x000021a9 49 I
426 0x000021aa 4a J
427 0x000021ab 4b K
428 0x000021ac 4c L
429 0x000021ad 4d M
430 0x000021ae 4e N
431 0x000021af 4f O
432 0x000021b0 50 P
433 0x000021b1 51 Q
434 0x000021b2 52 R
435 0x000021b3 53 S
436 0x000021b4 54 T
437 0x000021b5 55 U
438 0x000021b6 56 V
439 0x000021b7 57 W
440 0x000021b8 58 X
441 0x000021b9 59 Y
442 0x000021ba 5a Z
443 0x000021bb 5b [
444 0x000021bc 5c \
445 0x000021bd 5d ]
446 0x000021be 5e ^
447 0x000021bf 5f _
448 0x000021c0 60 `
449 0x000021c1 61 a
450 0x000021c2 62 b
451 0x000021c3 63 c
452 0x000021c4 64 d
453 0x000021c5 65 e
454 0x000021c6 66 f
455 0x000021c7 67 g
456 0x000021c8 68 h
457 0x000021c9 69 i
458 0x000021ca 6a j
459 0x000021cb 6b k
460 0x000021cc 6c l
461 0x000021cd 6d m
462 0x000021ce 6e n
463 0x000021cf 6f o
464 0x000021d0 70 p
465 0x000021d1 71 q
466 0x000021d2 72 r
467 0x000021d3 73 s
468 0x000021d4 74 t
469 0x000021d5 75 u
470 0x000021d6 76 v
471 0x000021d7 77 w
472 0x000021d8 78 x
473 0x000021d9 79 y
474 0x000021da 7a z
475 0x000021db 7b {
476 0x000021dc 7c |
477 0x000021dd 7d }
478 0x000021de 7e ~
479 0x000021df 0a .
480 0x000021e0 20  
481 0x000021e1 21 !
482 0x000021e2 22 "
483 0x000021e3 23 #
484 0x000021e4 24 $
485 0x000021e5 25 %
486 0x000021e6 26 &
487 0x000021e7 27 '
488 0x000021e8 28 (
489 0x000021e9 29 )
490 0x000021ea 2a *
491 0x000021eb 2b +
492 0x000021ec 2c ,
493 0x000021ed 2d -
494 0x000021ee 2e .
495 0x000021ef 2f /
496 0x000021f0 30 0
497 0x000021f1 31 1
498 0x000021f2 32 2
499 0x000021f3 33 3
500 0x000021f4 34 4
501 0x000021f5 35 5
502 0x000021f6 36 6
503 0x000021f7 37 7
504 0x000021f8 38 8
505 0x000021f9 39 9
506 0x000021fa 3a :
507 0x000021fb 3b ;
508 0x000021fc 3c <
509 0x000021fd 3d =
510 0x000021fe 3e >
511 0x000021ff 3f ?
512 0x00002200 40 @
513 0x00002201 41 A
514 0x00002202 42 B
515 0x00002203 43 C
516 0x00002204 44 D
517 0x00002205 45 E
518 0x00002206 46 F
519 0x00002207 47 G
520 0x00002208 48 H
521 0x00002209 49 I
522 0x0000220a 4a J
523 0x0000220b 4b K
524 0x0000220c 4c L
525 0x0000220d 4d M
526 0x0000220e 4e N
527 0x0000220f 4f O
528 0x00002210 50 P
529 0x00002211 51 Q
530 0x00002212 52 R
531 0x00002213 53 S
532 0x00002214 54 T
533 0x00002215 55 U
534 0x00002216 56 V
535 0x00002217 57 W
536 0x00002218 58 X
537 0x00002219 59 Y
538 0x0000221a 5a Z
539 0x0000221b 5b [
540 0x0000221c 5c \
541 0x0000221d 5d ]
542 0x0000221e 5e ^
543 0x0000221f 5f _
544 0x00002220 60 `
545 0x00002221 61 a
546 0x00002222 62 b
547 0x00002223 63 c
548 0x00002224 64 d
549 0x00002225 65 e
550 0x00002226 66 f
551 0x00002227 67 g
552 0x00002228 68 h
553 0x00002229 69 i
554 0x0000222a 6a j
555 0x0000222b 6b k
556 0x0000222c 6c l
557 0x0000222d 6d m
558 0x0000222e 6e n
559 0x0000222f 6f o
560 0x00002230 70 p
561 0x00002231 71 q
562 0x00002232 72 r
563 0x00002233 73 s
564 0x00002234 74 t
565 0x00002235 75 u
566 0x00002236 76 v
567 0x00002237 77 w
568 0x00002238 78 x
569 0x00002239 79 y
570 0x0000223a 7a z
571 0x0000223b 7b {
572 0x0000223c 7c |
573 0x0000223d 7d }
574 0x0000223e 7e ~
575 0x0000223f 0a .
