base_addr=0x00004000 byte_count=504
idx addr byte ascii
457 0x000041c9 47 G
458 0x000041ca 48 H
459 0x000041cb 49 I
460 0x000041cc 4a J
461 0x000041cd 4b K
462 0x000041ce 4c L
463 0x000041cf 4d M
464 0x000041d0 4e N
465 0x000041d1 4f O
466 0x000041d2 50 P
467 0x000041d3 51 Q
468 0x000041d4 52 R
469 0x000041d5 53 S
470 0x000041d6 54 T
471 0x000041d7 55 U
472 0x000041d8 56 V
473 0x000041d9 57 W
474 0x000041da 58 X
475 0x000041db 59 Y
476 0x000041dc 5a Z
477 0x000041dd 61 a
478 0x000041de 62 b
479 0x000041df 63 c
480 0x000041e0 64 d
481 0x000041e1 65 e
482 0x000041e2 66 f
483 0x000041e3 67 g
484 0x000041e4 68 h
485 0x000041e5 69 i
486 0x000041e6 6a j
487 0x000041e7 6b k
488 0x000041e8 6c l
489 0x000041e9 6d m
490 0x000041ea 6e n
491 0x000041eb 6f o
492 0x000041ec 70 p
493 0x000041ed 71 q
494 0x000041ee 72 r
495 0x000041ef 73 s
496 0x000041f0 74 t
497 0x000041f1 75 u
498 0x000041f2 76 v
499 0x000041f3 77 w
500 0x000041f4 78 x
501 0x000041f5 79 y
502 0x000041f6 7a z
503 0x000041f7 0a .
