base_addr=0x00004000 byte_count=1024
idx addr byte ascii
439 0x000041b7 16 .
440 0x000041b8 97 .
441 0x000041b9 ca .
442 0x000041ba de .
443 0x000041bb f4 .
444 0x000041bc b4 .
445 0x000041bd 17 .
446 0x000041be 85 .
447 0x000041bf a1 .
448 0x000041c0 f6 .
449 0x000041c1 71 q
450 0x000041c2 4a J
451 0x000041c3 87 .
452 0x000041c4 ad .
453 0x000041c5 bb .
454 0x000041c6 ea .
455 0x000041c7 d3 .
456 0x000041c8 64 d
457 0x000041c9 0c .
458 0x000041ca 13 .
459 0x000041cb 19 .
460 0x000041cc 9e .
461 0x000041cd 46 F
462 0x000041ce 85 .
463 0x000041cf 3b ;
464 0x000041d0 5f _
465 0x000041d1 89 .
466 0x000041d2 37 7
467 0x000041d3 27 '
468 0x000041d4 ed .
469 0x000041d5 d6 .
470 0x000041d6 95 .
471 0x000041d7 27 '
472 0x000041d8 3c <
473 0x000041d9 72 r
474 0x000041da fa .
475 0x000041db 7f .
476 0x000041dc a8 .
477 0x000041dd 8e .
478 0x000041de 71 q
479 0x000041df 3d =
480 0x000041e0 0a .
481 0x000041e1 52 R
482 0x000041e2 24 $
483 0x000041e3 9a .
484 0x000041e4 70 p
485 0x000041e5 c4 .
486 0x000041e6 8b .
487 0x000041e7 23 #
488 0x000041e8 58 X
489 0x000041e9 79 y
490 0x000041ea c8 .
491 0x000041eb e6 .
492 0x000041ec 42 B
493 0x000041ed 2f /
494 0x000041ee 69 i
495 0x000041ef 11 .
496 0x000041f0 5f _
497 0x000041f1 7d }
498 0x000041f2 79 y
499 0x000041f3 d1 .
500 0x000041f4 9e .
501 0x000041f5 c3 .
502 0x000041f6 f0 .
503 0x000041f7 7d }
504 0x000041f8 e3 .
505 0x000041f9 24 $
506 0x000041fa 3e >
507 0x000041fb cd .
508 0x000041fc 8d .
509 0x000041fd bd .
510 0x000041fe 18 .
511 0x000041ff 28 (
512 0x00004200 fc .
513 0x00004201 eb .
514 0x00004202 a1 .
515 0x00004203 bd .
516 0x00004204 7d }
517 0x00004205 dd .
518 0x00004206 f8 .
519 0x00004207 a8 .
520 0x00004208 20  
521 0x00004209 29 )
522 0x0000420a 59 Y
523 0x0000420b 73 s
524 0x0000420c 64 d
525 0x0000420d ac .
526 0x0000420e 00 .
527 0x0000420f f5 .
528 0x00004210 61 a
529 0x00004211 0c .
530 0x00004212 f4 .
531 0x00004213 6c l
532 0x00004214 65 e
533 0x00004215 5e ^
534 0x00004216 e1 .
535 0x00004217 da .
536 0x00004218 dc .
537 0x00004219 12 .
538 0x0000421a b4 .
539 0x0000421b 2a *
540 0x0000421c 5e ^
541 0x0000421d c3 .
542 0x0000421e ec .
543 0x0000421f 3a :
544 0x00004220 8b .
545 0x00004221 72 r
546 0x00004222 df .
547 0x00004223 37 7
548 0x00004224 21 !
549 0x00004225 75 u
550 0x00004226 8b .
551 0x00004227 ab .
552 0x00004228 d1 .
553 0x00004229 e2 .
554 0x0000422a 43 C
555 0x0000422b 1f .
556 0x0000422c 94 .
557 0x0000422d 00 .
558 0x0000422e ae .
559 0x0000422f 6e n
560 0x00004230 eb .
561 0x00004231 68 h
562 0x00004232 3d =
563 0x00004233 20  
564 0x00004234 63 c
565 0x00004235 9b .
566 0x00004236 90 .
567 0x00004237 af .
568 0x00004238 cc .
569 0x00004239 4e N
570 0x0000423a 1c .
571 0x0000423b 8e .
572 0x0000423c f6 .
573 0x0000423d 16 .
574 0x0000423e c3 .
575 0x0000423f bb .
576 0x00004240 3c <
577 0x00004241 fa .
578 0x00004242 09 .
579 0x00004243 09 .
580 0x00004244 c3 .
581 0x00004245 38 8
582 0x00004246 52 R
583 0x00004247 cb .
584 0x00004248 17 .
585 0x00004249 76 v
586 0x0000424a ed .
587 0x0000424b 7f .
588 0x0000424c 26 &
589 0x0000424d 73 s
590 0x0000424e c2 .
591 0x0000424f 7e ~
592 0x00004250 43 C
593 0x00004251 bb .
594 0x00004252 29 )
595 0x00004253 89 .
596 0x00004254 5e ^
597 0x00004255 cb .
598 0x00004256 a3 .
599 0x00004257 c7 .
600 0x00004258 0b .
601 0x00004259 f9 .
602 0x0000425a 35 5
603 0x0000425b 70 p
604 0x0000425c 45 E
605 0x0000425d 61 a
606 0x0000425e ae .
607 0x0000425f 67 g
608 0x00004260 9a .
609 0x00004261 35 5
610 0x00004262 bb .
611 0x00004263 83 .
612 0x00004264 51 Q
613 0x00004265 c2 .
614 0x00004266 59 Y
615 0x00004267 e8 .
616 0x00004268 2e .
617 0x00004269 3f ?
618 0x0000426a 39 9
619 0x0000426b 82 .
620 0x0000426c 59 Y
621 0x0000426d 00 .
622 0x0000426e ce .
623 0x0000426f 1f .
624 0x00004270 e1 .
625 0x00004271 f6 .
626 0x00004272 42 B
627 0x00004273 74 t
628 0x00004274 ab .
629 0x00004275 42 B
630 0x00004276 a4 .
631 0x00004277 cf .
632 0x00004278 98 .
633 0x00004279 fe .
634 0x0000427a d0 .
635 0x0000427b 86 .
636 0x0000427c 26 &
637 0x0000427d 94 .
638 0x0000427e 06 .
639 0x0000427f d4 .
640 0x00004280 cf .
641 0x00004281 42 B
642 0x00004282 05 .
643 0x00004283 00 .
644 0x00004284 5f _
645 0x00004285 d8 .
646 0x00004286 90 .
647 0x00004287 15 .
648 0x00004288 a7 .
649 0x00004289 84 .
650 0x0000428a c2 .
651 0x0000428b c1 .
652 0x0000428c bf .
653 0x0000428d 19 .
654 0x0000428e 77 w
655 0x0000428f d7 .
656 0x00004290 84 .
657 0x00004291 87 .
658 0x00004292 1e .
659 0x00004293 35 5
660 0x00004294 81 .
661 0x00004295 1f .
662 0x00004296 46 F
663 0x00004297 1c .
664 0x00004298 f2 .
665 0x00004299 24 $
666 0x0000429a 5a Z
667 0x0000429b 3f ?
668 0x0000429c 06 .
669 0x0000429d d8 .
670 0x0000429e e6 .
671 0x0000429f bd .
672 0x000042a0 e2 .
673 0x000042a1 f6 .
674 0x000042a2 de .
675 0x000042a3 87 .
676 0x000042a4 15 .
677 0x000042a5 98 .
678 0x000042a6 53 S
679 0x000042a7 17 .
680 0x000042a8 30 0
681 0x000042a9 01 .
682 0x000042aa 0b .
683 0x000042ab d4 .
684 0x000042ac 1a .
685 0x000042ad 8b .
686 0x000042ae 69 i
687 0x000042af 8b .
688 0x000042b0 d2 .
689 0x000042b1 5d ]
690 0x000042b2 17 .
691 0x000042b3 28 (
692 0x000042b4 46 F
693 0x000042b5 9a .
694 0x000042b6 fd .
695 0x000042b7 40 @
696 0x000042b8 c9 .
697 0x000042b9 5f _
698 0x000042ba 43 C
699 0x000042bb 1b .
700 0x000042bc e4 .
701 0x000042bd 6a j
702 0x000042be de .
703 0x000042bf 74 t
704 0x000042c0 42 B
705 0x000042c1 e2 .
706 0x000042c2 90 .
707 0x000042c3 99 .
708 0x000042c4 bd .
709 0x000042c5 17 .
710 0x000042c6 5d ]
711 0x000042c7 83 .
712 0x000042c8 bc .
713 0x000042c9 7b {
714 0x000042ca 4f O
715 0x000042cb aa .
716 0x000042cc ec .
717 0x000042cd 00 .
718 0x000042ce f6 .
719 0x000042cf 08 .
720 0x000042d0 4b K
721 0x000042d1 e3 .
722 0x000042d2 cd .
723 0x000042d3 48 H
724 0x000042d4 c0 .
725 0x000042d5 54 T
726 0x000042d6 bc .
727 0x000042d7 c5 .
728 0x000042d8 49 I
729 0x000042d9 68 h
730 0x000042da 11 .
731 0x000042db 7f .
732 0x000042dc fd .
733 0x000042dd 93 .
734 0x000042de da .
735 0x000042df fe .
736 0x000042e0 e0 .
737 0x000042e1 f6 .
738 0x000042e2 68 h
739 0x000042e3 ca .
740 0x000042e4 de .
741 0x000042e5 00 .
742 0x000042e6 b4 .
743 0x000042e7 cd .
744 0x000042e8 c4 .
745 0x000042e9 f9 .
746 0x000042ea 39 9
747 0x000042eb da .
748 0x000042ec 69 i
749 0x000042ed 5a Z
750 0x000042ee ab .
751 0x000042ef a5 .
752 0x000042f0 d3 .
753 0x000042f1 e8 .
754 0x000042f2 b2 .
755 0x000042f3 30 0
756 0x000042f4 94 .
757 0x000042f5 bd .
758 0x000042f6 7c |
759 0x000042f7 a2 .
760 0x000042f8 07 .
761 0x000042f9 f6 .
762 0x000042fa a3 .
763 0x000042fb 2d -
764 0x000042fc ae .
765 0x000042fd f2 .
766 0x000042fe fe .
767 0x000042ff ec .
768 0x00004300 e8 .
769 0x00004301 e6 .
770 0x00004302 9a .
771 0x00004303 12 .
772 0x00004304 19 .
773 0x00004305 b6 .
774 0x00004306 21 !
775 0x00004307 2a *
776 0x00004308 2b +
777 0x00004309 3e >
778 0x0000430a e6 .
779 0x0000430b 28 (
780 0x0000430c d0 .
781 0x0000430d 2d -
782 0x0000430e 15 .
783 0x0000430f fb .
784 0x00004310 3a :
785 0x00004311 a6 .
786 0x00004312 8d .
787 0x00004313 7f .
788 0x00004314 77 w
789 0x00004315 cc .
790 0x00004316 cb .
791 0x00004317 d1 .
792 0x00004318 6f o
793 0x00004319 a3 .
794 0x0000431a 47 G
795 0x0000431b 3c <
796 0x0000431c df .
797 0x0000431d 54 T
798 0x0000431e 71 q
799 0x0000431f 38 8
800 0x00004320 19 .
801 0x00004321 a3 .
802 0x00004322 fb .
803 0x00004323 a3 .
804 0x00004324 55 U
805 0x00004325 5c \
806 0x00004326 be .
807 0x00004327 ac .
808 0x00004328 21 !
809 0x00004329 aa .
810 0x0000432a 80 .
811 0x0000432b 91 .
812 0x0000432c cf .
813 0x0000432d 53 S
814 0x0000432e 17 .
815 0x0000432f 7a z
816 0x00004330 e9 .
817 0x00004331 f7 .
818 0x00004332 ce .
819 0x00004333 dc .
820 0x00004334 e3 .
821 0x00004335 26 &
822 0x00004336 66 f
823 0x00004337 73 s
824 0x00004338 6f o
825 0x00004339 f8 .
826 0x0000433a 22 "
827 0x0000433b 4b K
828 0x0000433c 50 P
829 0x0000433d d3 .
830 0x0000433e 5a Z
831 0x0000433f 95 .
832 0x00004340 f0 .
833 0x00004341 27 '
834 0x00004342 84 .
835 0x00004343 6d m
836 0x00004344 09 .
837 0x00004345 99 .
838 0x00004346 0d .
839 0x00004347 6d m
840 0x00004348 14 .
841 0x00004349 36 6
842 0x0000434a 8a .
843 0x0000434b 49 I
844 0x0000434c b8 .
845 0x0000434d ff .
846 0x0000434e 74 t
847 0x0000434f f7 .
848 0x00004350 83 .
849 0x00004351 54 T
850 0x00004352 ce .
851 0x00004353 f4 .
852 0x00004354 cc .
853 0x00004355 f1 .
854 0x00004356 32 2
855 0x00004357 d5 .
856 0x00004358 bc .
857 0x00004359 8c .
858 0x0000435a c6 .
859 0x0000435b a0 .
860 0x0000435c ac .
861 0x0000435d bd .
862 0x0000435e 7b {
863 0x0000435f 30 0
864 0x00004360 9f .
865 0x00004361 d9 .
866 0x00004362 f7 .
867 0x00004363 4a J
868 0x00004364 79 y
869 0x00004365 f9 .
870 0x00004366 f8 .
871 0x00004367 0d .
872 0x00004368 b5 .
873 0x00004369 33 3
874 0x0000436a 21 !
875 0x0000436b 59 Y
876 0x0000436c af .
877 0x0000436d bb .
878 0x0000436e 6a j
879 0x0000436f 4a J
880 0x00004370 ab .
881 0x00004371 ae .
882 0x00004372 c5 .
883 0x00004373 8b .
884 0x00004374 3b ;
885 0x00004375 fd .
886 0x00004376 43 C
887 0x00004377 d4 .
888 0x00004378 ad .
889 0x00004379 2a *
890 0x0000437a 92 .
891 0x0000437b 0a .
892 0x0000437c a3 .
893 0x0000437d ad .
894 0x0000437e 5d ]
895 0x0000437f fd .
896 0x00004380 7b {
897 0x00004381 5f _
898 0x00004382 00 .
899 0x00004383 41 A
900 0x00004384 58 X
901 0x00004385 ef .
902 0x00004386 6c l
903 0x00004387 6a j
904 0x00004388 96 .
905 0x00004389 47 G
906 0x0000438a de .
907 0x0000438b 71 q
908 0x0000438c 62 b
909 0x0000438d e8 .
910 0x0000438e 1d .
911 0x0000438f 91 .
912 0x00004390 a2 .
913 0x00004391 40 @
914 0x00004392 91 .
915 0x00004393 35 5
916 0x00004394 00 .
917 0x00004395 3e >
918 0x00004396 ea .
919 0x00004397 d5 .
920 0x00004398 56 V
921 0x00004399 0f .
922 0x0000439a 4a J
923 0x0000439b e5 .
924 0x0000439c 21 !
925 0x0000439d 88 .
926 0x0000439e 40 @
927 0x0000439f b3 .
928 0x000043a0 24 $
929 0x000043a1 ee .
930 0x000043a2 37 7
931 0x000043a3 65 e
932 0x000043a4 66 f
933 0x000043a5 5a Z
934 0x000043a6 f7 .
935 0x000043a7 ef .
936 0x000043a8 34 4
937 0x000043a9 5f _
938 0x000043aa 24 $
939 0x000043ab a4 .
940 0x000043ac 9d .
941 0x000043ad 14 .
942 0x000043ae 28 (
943 0x000043af a4 .
944 0x000043b0 32 2
945 0x000043b1 b1 .
946 0x000043b2 7f .
947 0x000043b3 7e ~
948 0x000043b4 7a z
949 0x000043b5 8b .
950 0x000043b6 48 H
951 0x000043b7 42 B
952 0x000043b8 77 w
953 0x000043b9 c8 .
954 0x000043ba d1 .
955 0x000043bb fc .
956 0x000043bc 78 x
957 0x000043bd c1 .
958 0x000043be 7c |
959 0x000043bf c9 .
960 0x000043c0 b0 .
961 0x000043c1 fc .
962 0x000043c2 bc .
963 0x000043c3 1d .
964 0x000043c4 26 &
965 0x000043c5 41 A
966 0x000043c6 d6 .
967 0x000043c7 56 V
968 0x000043c8 bd .
969 0x000043c9 3a :
970 0x000043ca 0b .
971 0x000043cb 23 #
972 0x000043cc 06 .
973 0x000043cd cb .
974 0x000043ce 3b ;
975 0x000043cf 48 H
976 0x000043d0 19 .
977 0x000043d1 ad .
978 0x000043d2 16 .
979 0x000043d3 b0 .
980 0x000043d4 bf .
981 0x000043d5 bb .
982 0x000043d6 b3 .
983 0x000043d7 23 #
984 0x000043d8 0a .
985 0x000043d9 40 @
986 0x000043da 9b .
987 0x000043db 9a .
988 0x000043dc 90 .
989 0x000043dd 31 1
990 0x000043de d8 .
991 0x000043df aa .
992 0x000043e0 af .
993 0x000043e1 65 e
994 0x000043e2 07 .
995 0x000043e3 8b .
996 0x000043e4 b2 .
997 0x000043e5 61 a
998 0x000043e6 fd .
999 0x000043e7 0e .
1000 0x000043e8 d0 .
1001 0x000043e9 0a .
1002 0x000043ea d8 .
1003 0x000043eb cd .
1004 0x000043ec c8 .
1005 0x000043ed 34 4
1006 0x000043ee dc .
1007 0x000043ef cc .
1008 0x000043f0 13 .
1009 0x000043f1 b7 .
1010 0x000043f2 d1 .
1011 0x000043f3 7e ~
1012 0x000043f4 5e ^
1013 0x000043f5 f7 .
1014 0x000043f6 0f .
1015 0x000043f7 ef .
1016 0x000043f8 e1 .
1017 0x000043f9 30 0
1018 0x000043fa 00 .
1019 0x000043fb cb .
1020 0x000043fc 21 !
1021 0x000043fd e1 .
1022 0x000043fe f5 .
1023 0x000043ff 83 .
