base_addr=0x00000400 byte_count=504
idx addr byte ascii
231 0x000004e7 67 g
232 0x000004e8 68 h
233 0x000004e9 69 i
234 0x000004ea 6a j
235 0x000004eb 6b k
236 0x000004ec 6c l
237 0x000004ed 6d m
238 0x000004ee 6e n
239 0x000004ef 6f o
240 0x000004f0 70 p
241 0x000004f1 71 q
242 0x000004f2 72 r
243 0x000004f3 73 s
244 0x000004f4 74 t
245 0x000004f5 75 u
246 0x000004f6 76 v
247 0x000004f7 77 w
248 0x000004f8 78 x
249 0x000004f9 79 y
250 0x000004fa 7a z
251 0x000004fb 0a .
252 0x000004fc 30 0
253 0x000004fd 31 1
254 0x000004fe 32 2
255 0x000004ff 33 3
256 0x00000500 34 4
257 0x00000501 35 5
258 0x00000502 36 6
259 0x00000503 37 7
260 0x00000504 38 8
261 0x00000505 39 9
262 0x00000506 41 A
263 0x00000507 42 B
264 0x00000508 43 C
265 0x00000509 44 D
266 0x0000050a 45 E
267 0x0000050b 46 F
268 0x0000050c 47 G
269 0x0000050d 48 H
270 0x0000050e 49 I
271 0x0000050f 4a J
272 0x00000510 4b K
273 0x00000511 4c L
274 0x00000512 4d M
275 0x00000513 4e N
276 0x00000514 4f O
277 0x00000515 50 P
278 0x00000516 51 Q
279 0x00000517 52 R
280 0x00000518 53 S
281 0x00000519 54 T
282 0x0000051a 55 U
283 0x0000051b 56 V
284 0x0000051c 57 W
285 0x0000051d 58 X
286 0x0000051e 59 Y
287 0x0000051f 5a Z
288 0x00000520 61 a
289 0x00000521 62 b
290 0x00000522 63 c
291 0x00000523 64 d
292 0x00000524 65 e
293 0x00000525 66 f
294 0x00000526 67 g
295 0x00000527 68 h
296 0x00000528 69 i
297 0x00000529 6a j
298 0x0000052a 6b k
299 0x0000052b 6c l
300 0x0000052c 6d m
301 0x0000052d 6e n
302 0x0000052e 6f o
303 0x0000052f 70 p
304 0x00000530 71 q
305 0x00000531 72 r
306 0x00000532 73 s
307 0x00000533 74 t
308 0x00000534 75 u
309 0x00000535 76 v
310 0x00000536 77 w
311 0x00000537 78 x
312 0x00000538 79 y
313 0x00000539 7a z
314 0x0000053a 0a .
315 0x0000053b 30 0
316 0x0000053c 31 1
317 0x0000053d 32 2
318 0x0000053e 33 3
319 0x0000053f 34 4
320 0x00000540 35 5
321 0x00000541 36 6
322 0x00000542 37 7
323 0x00000543 38 8
324 0x00000544 39 9
325 0x00000545 41 A
326 0x00000546 42 B
327 0x00000547 43 C
328 0x00000548 44 D
329 0x00000549 45 E
330 0x0000054a 46 F
331 0x0000054b 47 G
332 0x0000054c 48 H
333 0x0000054d 49 I
334 0x0000054e 4a J
335 0x0000054f 4b K
336 0x00000550 4c L
337 0x00000551 4d M
338 0x00000552 4e N
339 0x00000553 4f O
340 0x00000554 50 P
341 0x00000555 51 Q
342 0x00000556 52 R
343 0x00000557 53 S
344 0x00000558 54 T
345 0x00000559 55 U
346 0x0000055a 56 V
347 0x0000055b 57 W
348 0x0000055c 58 X
349 0x0000055d 59 Y
350 0x0000055e 5a Z
351 0x0000055f 61 a
352 0x00000560 62 b
353 0x00000561 63 c
354 0x00000562 64 d
355 0x00000563 65 e
356 0x00000564 66 f
357 0x00000565 67 g
358 0x00000566 68 h
359 0x00000567 69 i
360 0x00000568 6a j
361 0x00000569 6b k
362 0x0000056a 6c l
363 0x0000056b 6d m
364 0x0000056c 6e n
365 0x0000056d 6f o
366 0x0000056e 70 p
367 0x0000056f 71 q
368 0x00000570 72 r
369 0x00000571 73 s
370 0x00000572 74 t
371 0x00000573 75 u
372 0x00000574 76 v
373 0x00000575 77 w
374 0x00000576 78 x
375 0x00000577 79 y
376 0x00000578 7a z
377 0x00000579 0a .
378 0x0000057a 30 0
379 0x0000057b 31 1
380 0x0000057c 32 2
381 0x0000057d 33 3
382 0x0000057e 34 4
383 0x0000057f 35 5
384 0x00000580 36 6
385 0x00000581 37 7
386 0x00000582 38 8
387 0x00000583 39 9
388 0x00000584 41 A
389 0x00000585 42 B
390 0x00000586 43 C
391 0x00000587 44 D
392 0x00000588 45 E
393 0x00000589 46 F
394 0x0000058a 47 G
395 0x0000058b 48 H
396 0x0000058c 49 I
397 0x0000058d 4a J
398 0x0000058e 4b K
399 0x0000058f 4c L
400 0x00000590 4d M
401 0x00000591 4e N
402 0x00000592 4f O
403 0x00000593 50 P
404 0x00000594 51 Q
405 0x00000595 52 R
406 0x00000596 53 S
407 0x00000597 54 T
408 0x00000598 55 U
409 0x00000599 56 V
410 0x0000059a 57 W
411 0x0000059b 58 X
412 0x0000059c 59 Y
413 0x0000059d 5a Z
414 0x0000059e 61 a
415 0x0000059f 62 b
416 0x000005a0 63 c
417 0x000005a1 64 d
418 0x000005a2 65 e
419 0x000005a3 66 f
420 0x000005a4 67 g
421 0x000005a5 68 h
422 0x000005a6 69 i
423 0x000005a7 6a j
424 0x000005a8 6b k
425 0x000005a9 6c l
426 0x000005aa 6d m
427 0x000005ab 6e n
428 0x000005ac 6f o
429 0x000005ad 70 p
430 0x000005ae 71 q
431 0x000005af 72 r
432 0x000005b0 73 s
433 0x000005b1 74 t
434 0x000005b2 75 u
435 0x000005b3 76 v
436 0x000005b4 77 w
437 0x000005b5 78 x
438 0x000005b6 79 y
439 0x000005b7 7a z
440 0x000005b8 0a .
441 0x000005b9 30 0
442 0x000005ba 31 1
443 0x000005bb 32 2
444 0x000005bc 33 3
445 0x000005bd 34 4
446 0x000005be 35 5
447 0x000005bf 36 6
448 0x000005c0 37 7
449 0x000005c1 38 8
450 0x000005c2 39 9
451 0x000005c3 41 A
452 0x000005c4 42 B
453 0x000005c5 43 C
454 0x000005c6 44 D
455 0x000005c7 45 E
456 0x000005c8 46 F
457 0x000005c9 47 G
458 0x000005ca 48 H
459 0x000005cb 49 I
460 0x000005cc 4a J
461 0x000005cd 4b K
462 0x000005ce 4c L
463 0x000005cf 4d M
464 0x000005d0 4e N
465 0x000005d1 4f O
466 0x000005d2 50 P
467 0x000005d3 51 Q
468 0x000005d4 52 R
469 0x000005d5 53 S
470 0x000005d6 54 T
471 0x000005d7 55 U
472 0x000005d8 56 V
473 0x000005d9 57 W
474 0x000005da 58 X
475 0x000005db 59 Y
476 0x000005dc 5a Z
477 0x000005dd 61 a
478 0x000005de 62 b
479 0x000005df 63 c
480 0x000005e0 64 d
481 0x000005e1 65 e
482 0x000005e2 66 f
483 0x000005e3 67 g
484 0x000005e4 68 h
485 0x000005e5 69 i
486 0x000005e6 6a j
487 0x000005e7 6b k
488 0x000005e8 6c l
489 0x000005e9 6d m
490 0x000005ea 6e n
491 0x000005eb 6f o
492 0x000005ec 70 p
493 0x000005ed 71 q
494 0x000005ee 72 r
495 0x000005ef 73 s
496 0x000005f0 74 t
497 0x000005f1 75 u
498 0x000005f2 76 v
499 0x000005f3 77 w
500 0x000005f4 78 x
501 0x000005f5 79 y
502 0x000005f6 7a z
503 0x000005f7 0a .
