sample_index,time_sec,ecg_mv
208,0.5777777777777777,-0.05096577123150846
209,0.5805555555555556,-0.017576800153245475
210,0.5833333333333334,0.0139349467602638
211,0.5861111111111111,-0.03646704855210785
212,0.5888888888888889,-0.005665869907976587
213,0.5916666666666667,-0.04700988503774485
214,0.5944444444444444,0.009682178640361652
215,0.5972222222222222,-0.061974947241972445
216,0.6,-0.09699013079560942
217,0.6027777777777777,-0.03904873562298368
218,0.6055555555555555,-0.06672852387045225
219,0.6083333333333333,-0.01675775379269409
220,0.6111111111111112,-0.08039843486398653
221,0.6138888888888889,-0.060549667063323126
222,0.6166666666666667,0.022256791247523604
223,0.6194444444444445,-0.005515778370814493
224,0.6222222222222222,-0.04335291397845471
225,0.625,-0.017585277151294487
226,0.6277777777777778,-0.0320795750967275
227,0.6305555555555555,-0.02804427214585417
228,0.6333333333333333,-0.05726177216341968
229,0.6361111111111111,0.0334638196502673
230,0.6388888888888888,-0.05762825314656031
231,0.6416666666666667,0.01911127147168478
232,0.6444444444444445,-0.022139152841628318
233,0.6472222222222223,-0.07387708964947687
234,0.65,-0.060799035869545756
235,0.6527777777777778,-0.05918936036680212
236,0.6555555555555556,0.01855609754111369
237,0.6583333333333333,-0.05018298557485559
238,0.6611111111111111,-0.0393936449666744
239,0.6638888888888889,-0.06375660572922143
240,0.6666666666666666,-0.0522674983997332
241,0.6694444444444444,-0.032179312541542056
242,0.6722222222222223,-0.06287722064959328
243,0.675,-0.015197162456688604
244,0.6777777777777778,-0.011078791378771595
245,0.6805555555555556,-0.022249199436954532
246,0.6833333333333333,-0.07113388683227319
247,0.6861111111111111,-0.04687443991912409
248,0.6888888888888889,-0.08122857013944026
249,0.6916666666666667,-0.06562936001455325
250,0.6944444444444444,-0.103210297302849
251,0.6972222222222222,-0.10206289573293355
252,0.7,-0.08941831094493169
253,0.7027777777777777,-0.09689139619974338
254,0.7055555555555556,-0.029523933087352516
255,0.7083333333333334,-0.07207441008517167
256,0.7111111111111111,-0.04186076308667083
257,0.7138888888888889,-0.05370151158144961
258,0.7166666666666667,-0.049878132153367796
259,0.7194444444444444,-0.024106891977189165
260,0.7222222222222222,-0.05842487142938601
261,0.725,-0.006757787479940831
262,0.7277777777777777,-0.036551152746826646
263,0.7305555555555555,-0.02405229961142775
264,0.7333333333333333,-0.06408964707483215
265,0.7361111111111112,-0.06469525001445633
266,0.7388888888888889,-0.05163581471470729
267,0.7416666666666667,-0.03263003548452201
268,0.7444444444444445,-0.06787430261527472
269,0.7472222222222222,-0.06137735529787914
270,0.75,-0.0036305262670917257
271,0.7527777777777778,-0.07168197810924049
272,0.7555555555555555,-0.05558874274833782
273,0.7583333333333333,-0.083163731933871
274,0.7611111111111111,-0.05592853701060123
275,0.7638888888888888,-0.06638017167122856
276,0.7666666666666667,-0.06375457365919396
277,0.7694444444444445,-0.0728356373860675
278,0.7722222222222223,-0.05693593128644313
279,0.775,-0.06946989948628213
280,0.7777777777777778,-0.08505959570474858
281,0.7805555555555556,0.01379245424176083
282,0.7833333333333333,-0.08515294838897572
283,0.7861111111111111,-0.048192754579965504
284,0.7888888888888889,-0.08453912585267295
285,0.7916666666666666,-0.043102205539189524
286,0.7944444444444444,-0.06288783524179688
287,0.7972222222222223,0.006635959505163942
288,0.8,-0.053289797679638956
289,0.8027777777777778,-0.043274546011749335
290,0.8055555555555556,-0.01607019066395395
291,0.8083333333333333,-0.01664336023980815
292,0.8111111111111111,-0.03834903355589724
293,0.8138888888888889,-0.03491685959465326
294,0.8166666666666667,-0.059403405235526174
295,0.8194444444444444,-0.029717088810624934
296,0.8222222222222222,0.020302083060378652
297,0.825,-0.07610026407784318
298,0.8277777777777777,-0.06394078741395728
299,0.8305555555555556,-0.0637544438961017
300,0.8333333333333334,-0.01047016691002979
301,0.8361111111111111,-0.03509658629907849
302,0.8388888888888889,-0.06331282937727117
303,0.8416666666666667,-0.0428276836421665
304,0.8444444444444444,-0.1273979664372572
305,0.8472222222222222,-0.09609990120289019
306,0.85,-0.049142451865213974
307,0.8527777777777777,-0.0581654544402275
308,0.8555555555555555,-0.0023909206328565982
309,0.8583333333333333,-0.01267336701913594
310,0.8611111111111112,-0.04323493889201128
311,0.8638888888888889,-0.042701400060284216
312,0.8666666666666667,-0.08865530827721038
313,0.8694444444444445,-0.039200173964242024
314,0.8722222222222222,-0.013152251383870332
315,0.875,-0.02298138622513658
316,0.8777777777777778,-0.07374015791598806
317,0.8805555555555555,-0.07843976276538148
318,0.8833333333333333,0.0032274018050532857
319,0.8861111111111111,-0.00131679398995449
320,0.8888888888888888,0.018677948453903824
321,0.8916666666666667,-0.01994747516387569
322,0.8944444444444445,-0.01693447081294165
323,0.8972222222222223,-0.07474473757797631
324,0.9,-0.05074267600834307
325,0.9027777777777778,0.06640914437613049
326,0.9055555555555556,0.09042856034327879
327,0.9083333333333333,0.08851001329018546
328,0.9111111111111111,0.11795874592830315
329,0.9138888888888889,0.08932593174521859
330,0.9166666666666666,0.0306282679362595
331,0.9194444444444444,0.060102816943086265
332,0.9222222222222223,-0.034731900205779126
333,0.925,0.01858532006212543
334,0.9277777777777778,-0.03734475980471759
335,0.9305555555555556,0.016659947525503302
336,0.9333333333333333,0.015527357293130532
337,0.9361111111111111,-0.02267586926044938
338,0.9388888888888889,-0.02192207958657795
339,0.9416666666666667,-0.043143633700725215
340,0.9444444444444444,-0.002550212830574803
341,0.9472222222222222,-0.0034805682330567734
342,0.95,-0.03339493952488487
343,0.9527777777777777,-0.04518346093710135
344,0.9555555555555556,-0.0013613222448137993
345,0.9583333333333334,0.006756377167634919
346,0.9611111111111111,-0.020994748503091666
347,0.9638888888888889,-0.020327623353708225
348,0.9666666666666667,0.01830978773895784
349,0.9694444444444444,-0.017132236637514543
350,0.9722222222222222,-0.039906934316237534
351,0.975,-0.013665213184804027
352,0.9777777777777777,0.01365389231629558
353,0.9805555555555555,-0.021239410574848187
354,0.9833333333333333,0.03447632743371009
355,0.9861111111111112,-0.011403997228697556
356,0.9888888888888889,0.008800339739583081
357,0.9916666666666667,-0.0022845333525721265
358,0.9944444444444445,0.021816786399570756
359,0.9972222222222222,0.03603764698709355
360,1.0,-0.02564738810882774
361,1.0027777777777778,0.02464852336250212
362,1.0055555555555555,-0.012387689651976556
363,1.0083333333333333,0.0008729914661914312
364,1.011111111111111,-0.12655794050267163
365,1.0138888888888888,-0.17512533251943868
366,1.0166666666666666,-0.07607676663640583
367,1.0194444444444444,-0.025699505598786903
368,1.0222222222222221,0.01315804674910813
369,1.025,0.2540991905381017
370,1.0277777777777777,0.768113766314552
371,1.0305555555555554,1.1506792956857188
372,1.0333333333333334,1.1499941015851607
373,1.0361111111111112,0.7243321348124689
374,1.038888888888889,0.2786108513330055
375,1.0416666666666667,0.03148174864001979
376,1.0444444444444445,0.022241235881572764
377,1.0472222222222223,-0.033866448657036335
378,1.05,-0.23914547602794817
379,1.0527777777777778,-0.37004579079077093
380,1.0555555555555556,-0.23208668920056752
381,1.0583333333333333,-0.06663205671245277
382,1.0611111111111111,0.05856187964957181
383,1.0638888888888889,-0.022776962716812215
384,1.0666666666666667,0.01729271418734694
385,1.0694444444444444,0.040670520651300855
386,1.0722222222222222,-0.010451369492770955
387,1.075,0.07240306796518223
388,1.0777777777777777,0.0752452496392764
389,1.0805555555555555,0.009507443963369432
390,1.0833333333333333,0.03325774145191372
391,1.086111111111111,0.04470565719120929
392,1.0888888888888888,0.03724866331800807
393,1.0916666666666666,0.039753212433046706
394,1.0944444444444446,-0.03145356237441754
395,1.0972222222222223,0.0509022556241734
396,1.1,-0.007336094314170174
397,1.1027777777777779,0.041264645847458106
398,1.1055555555555556,0.0425847106939233
399,1.1083333333333334,0.006086988043663907
400,1.1111111111111112,0.0366763378888814
401,1.113888888888889,0.035327029855245225
402,1.1166666666666667,0.005939287189308289
403,1.1194444444444445,0.02579896939453425
404,1.1222222222222222,0.013941683126885946
405,1.125,0.06016794738017671
406,1.1277777777777778,-0.024923921250000446
407,1.1305555555555555,0.074908632754618
408,1.1333333333333333,0.007393675878436163
409,1.136111111111111,0.025987360940361387
410,1.1388888888888888,-0.0034352043885711725
411,1.1416666666666666,0.0797667636685247
412,1.1444444444444444,0.06489027688675106
413,1.1472222222222221,0.0015785914102615303
414,1.15,0.04184987097152196
415,1.1527777777777777,0.030866524967046793
416,1.1555555555555554,0.07064641574311087
417,1.1583333333333334,0.03151581863297715
418,1.1611111111111112,0.07895850727448599
419,1.163888888888889,-0.03890334604346752
420,1.1666666666666667,0.027702025686955963
421,1.1694444444444445,0.07231500662423021
422,1.1722222222222223,0.13324813110723524
423,1.175,0.07224251136277825
424,1.1777777777777778,0.09817609359776228
425,1.1805555555555556,0.14733543024181356
426,1.1833333333333333,0.16638281566708432
427,1.1861111111111111,0.2098772033485579
428,1.1888888888888889,0.1921557986073238
429,1.1916666666666667,0.2304602903312457
430,1.1944444444444444,0.34312452149797085
431,1.1972222222222222,0.30729860655384234
432,1.2,0.28271843456666657
433,1.2027777777777777,0.35443718514197975
434,1.2055555555555555,0.34802164071196134
435,1.2083333333333333,0.4055169150873086
436,1.211111111111111,0.39024621170316887
437,1.2138888888888888,0.373512732802576
438,1.2166666666666666,0.39788716841965877
439,1.2194444444444446,0.38765707466108296
440,1.2222222222222223,0.34183706449608614
441,1.225,0.4009082948770122
442,1.2277777777777779,0.33894951270874585
443,1.2305555555555556,0.3246286627266144
444,1.2333333333333334,0.32643819509736605
445,1.2361111111111112,0.27380943252150375
446,1.238888888888889,0.1669535991810952
447,1.2416666666666667,0.29507701661551694
448,1.2444444444444445,0.17543138702799632
449,1.2472222222222222,0.19039722718646165
450,1.25,0.12617434927734383
451,1.2527777777777778,0.16135041943916295
452,1.2555555555555555,0.15683231166219788
453,1.2583333333333333,0.08015219398209913
454,1.261111111111111,0.04943599919544453
455,1.2638888888888888,0.05569272265354682
456,1.2666666666666666,0.06652062249631938
457,1.2694444444444444,0.0855353385050457
458,1.2722222222222221,0.06351898196888753
459,1.275,0.03430425531940366
460,1.2777777777777777,0.07345170315449276
461,1.2805555555555554,0.07102746547509921
462,1.2833333333333334,0.01001842962325497
463,1.2861111111111112,0.05713112641973426
464,1.288888888888889,0.04355423440258083
465,1.2916666666666667,0.013419396627554009
466,1.2944444444444445,0.013668442306721568
467,1.2972222222222223,0.05678865583653009
468,1.3,0.021837198827437735
469,1.3027777777777778,0.02070103190334775
470,1.3055555555555556,0.0040521743235842345
471,1.3083333333333333,0.10009698718893333
472,1.3111111111111111,0.06100109710370816
473,1.3138888888888889,0.03476239444472076
474,1.3166666666666667,0.023351353654287685
475,1.3194444444444444,0.00840551056223144
476,1.3222222222222222,0.011863285762014252
477,1.325,0.020503450484007486
478,1.3277777777777777,0.02470965830782178
479,1.3305555555555555,0.08281515871911331
480,1.3333333333333333,0.07171112923940018
481,1.336111111111111,0.05804846240282253
482,1.3388888888888888,0.053679742246581695
483,1.3416666666666666,0.0459666919735696
484,1.3444444444444446,0.05985015046634992
485,1.3472222222222223,0.053607984799340896
486,1.35,0.018335283878357242
487,1.3527777777777779,0.031737133580328446
488,1.3555555555555556,0.0202278724827134
489,1.3583333333333334,0.053126190530589444
490,1.3611111111111112,0.044837803178119764
491,1.363888888888889,0.03768675914721319
492,1.3666666666666667,0.01999983606701105
493,1.3694444444444445,0.006940905860135332
494,1.3722222222222222,-0.030180609849793476
495,1.375,0.049273431712386205
496,1.3777777777777778,0.08505800830291993
497,1.3805555555555555,0.05309695242375756
